Date,Amount,Subcategory,ITEM,,,,
20/05/2016,-12.23,PAYMENT,,,,,
20/05/2016,-6.78,PAYMENT,,,,,
20/05/2016,-6.5,PAYMENT,,,,,
20/05/2016,-29.21,PAYMENT,,,,,
20/05/2016,-8.58,PAYMENT,,,,,
19/05/2016,-33.34,PAYMENT,,,,,
19/05/2016,-7.99,PAYMENT,,,,,
19/05/2016,-18,PAYMENT,,,,,
18/05/2016,-14.24,PAYMENT,,,,,
18/05/2016,-6.45,PAYMENT,,,,,
18/05/2016,-20,DIRECTDEBIT,,,,,
18/05/2016,-48.62,DIRECTDEBIT,,,,,
18/05/2016,-20,DIRECTDEBIT,,,,,
17/05/2016,-94.2,PAYMENT,,,,,
17/05/2016,-5,PAYMENT,,,,,
17/05/2016,-3.3,PAYMENT,,,,,
17/05/2016,-5.1,PAYMENT,,,,,
17/05/2016,-5.98,PAYMENT,,,,,
16/05/2016,-2276.13,FT,,,,,
16/05/2016,-2223.87,PAYMENT,,,,,
16/05/2016,-500,PAYMENT,,,,,
16/05/2016,-10.75,PAYMENT,,,,,
16/05/2016,-20,REPEATPMT,,,,,
16/05/2016,-56.97,PAYMENT,,,,,
16/05/2016,-15.97,PAYMENT,,,,,
16/05/2016,-2.4,PAYMENT,,,,,
16/05/2016,-10,DIRECTDEBIT,,,,,
16/05/2016,-50,CASH,,,,,
16/05/2016,-20,CASH,,,,,
16/05/2016,-5.9,PAYMENT,,,,,
16/05/2016,-4.87,PAYMENT,,,,,
16/05/2016,-50,CASH,,,,,
16/05/2016,-3.28,PAYMENT,,,,,
16/05/2016,-1.85,PAYMENT,,,,,
16/05/2016,-7.48,PAYMENT,,,,,
16/05/2016,-11.05,PAYMENT,,,,,
16/05/2016,-2.7,PAYMENT,,,,,
16/05/2016,-8.7,PAYMENT,,,,,
16/05/2016,-7.83,PAYMENT,,,,,
16/05/2016,-14.2,PAYMENT,,,,,
16/05/2016,5000,DIRECTDEP,,,,,
16/05/2016,-34.13,PAYMENT,,,,,
16/05/2016,-5.99,PAYMENT,,,,,
16/05/2016,-5.71,PAYMENT,,,,,
16/05/2016,-19.93,PAYMENT,,,,,
16/05/2016,-13.2,PAYMENT,,,,,
16/05/2016,-17.48,PAYMENT,,,,,
16/05/2016,-206,PAYMENT,,,,,
13/05/2016,-20,CASH,,,,,
13/05/2016,-30.95,PAYMENT,,,,,
13/05/2016,-17.79,PAYMENT,,,,,
13/05/2016,-3.25,PAYMENT,,,,,
13/05/2016,-3.73,PAYMENT,,,,,
12/05/2016,-14.95,PAYMENT,,,,,
12/05/2016,-32.22,PAYMENT,,,,,
12/05/2016,-5.2,PAYMENT,,,,,
12/05/2016,-10.28,PAYMENT,,,,,
11/05/2016,-4.5,PAYMENT,,,,,
11/05/2016,-3.88,PAYMENT,,,,,
11/05/2016,-100,FT,,,,,
11/05/2016,-13.88,PAYMENT,,,,,
11/05/2016,-4.95,PAYMENT,,,,,
10/05/2016,-6.08,PAYMENT,,,,,
10/05/2016,-27.66,PAYMENT,,,,,
10/05/2016,-43.72,PAYMENT,,,,,
10/05/2016,-4.5,PAYMENT,,,,,
10/05/2016,-10,PAYMENT,,,,,
10/05/2016,-10.64,PAYMENT,,,,,
10/05/2016,-6.96,PAYMENT,,,,,
10/05/2016,-4.85,PAYMENT,,,,,
10/05/2016,-17.25,DIRECTDEBIT,,,,,
09/05/2016,-110,PAYMENT,,,,,
09/05/2016,-19,PAYMENT,,,,,
09/05/2016,-14.71,PAYMENT,,,,,
09/05/2016,-70,PAYMENT,,,,,
09/05/2016,-8.8,PAYMENT,,,,,
09/05/2016,-126.02,DIRECTDEBIT,,,,,
09/05/2016,-50,CASH,,,,,
09/05/2016,-50.6,PAYMENT,,,,,
09/05/2016,-5,PAYMENT,,,,,
09/05/2016,-16,PAYMENT,,,,,
09/05/2016,-9.6,PAYMENT,,,,,
09/05/2016,-31.6,CASH,,,,,
09/05/2016,-59.12,PAYMENT,,,,,
09/05/2016,-12.05,PAYMENT,,,,,
09/05/2016,-6,PAYMENT,,,,,
09/05/2016,-2,PAYMENT,,,,,
09/05/2016,-70,PAYMENT,,,,,
09/05/2016,-26.55,PAYMENT,,,,,
09/05/2016,-63.5,PAYMENT,,,,,
09/05/2016,-4.99,PAYMENT,,,,,
09/05/2016,-24.05,PAYMENT,,,,,
09/05/2016,-6.6,PAYMENT,,,,,
09/05/2016,-15.65,PAYMENT,,,,,
09/05/2016,-80,PAYMENT,,,,,
09/05/2016,-20,CASH,,,,,
09/05/2016,-1.5,PAYMENT,,,,,
06/05/2016,-16.7,PAYMENT,,,,,
06/05/2016,-23,PAYMENT,,,,,
06/05/2016,-2.4,PAYMENT,,,,,
06/05/2016,-8.4,PAYMENT,,,,,
06/05/2016,-2.23,PAYMENT,,,,,
05/05/2016,-30,CASH,,,,,
05/05/2016,-7.99,PAYMENT,,,,,
05/05/2016,-4.8,PAYMENT,,,,,
05/05/2016,-7.99,PAYMENT,,,,,
05/05/2016,-24.34,DIRECTDEBIT,,,,,
04/05/2016,-20,CASH,,,,,
04/05/2016,-4.25,PAYMENT,,,,,
04/05/2016,-105.93,PAYMENT,,,,,
04/05/2016,-4.99,PAYMENT,,,,,
04/05/2016,-20,PAYMENT,,,,,
03/05/2016,-62.85,PAYMENT,,,,,
03/05/2016,-13.45,PAYMENT,,,,,
03/05/2016,-30,PAYMENT,,,,,
03/05/2016,-714,PAYMENT,,,,,
03/05/2016,314,FT,,,,,
03/05/2016,-1900,PAYMENT,,,,,
03/05/2016,1900,FT,,,,,
03/05/2016,-500,FT,,,,,
03/05/2016,4,OTH,,,,,
03/05/2016,-9.5,OTH,,,,,
03/05/2016,2,OTH,,,,,
03/05/2016,-13.5,OTH,,,,,
03/05/2016,-6,OTH,,,,,
03/05/2016,-18.8,DIRECTDEBIT,,,,,
03/05/2016,-18.8,DIRECTDEBIT,,,,,
03/05/2016,-2534.58,DIRECTDEBIT,,,,,
03/05/2016,-49,PAYMENT,,,,,
03/05/2016,-18,PAYMENT,,,,,
03/05/2016,-8,PAYMENT,,,,,
03/05/2016,-1.5,PAYMENT,,,,,
03/05/2016,-6,PAYMENT,,,,,
03/05/2016,-3.5,PAYMENT,,,,,
03/05/2016,-73.24,PAYMENT,,,,,
03/05/2016,-40,PAYMENT,,,,,
03/05/2016,-8,PAYMENT,,,,,
03/05/2016,-100,CASH,,,,,
03/05/2016,-22.37,PAYMENT,,,,,
03/05/2016,-38.98,PAYMENT,,,,,
03/05/2016,-3.9,PAYMENT,,,,,
03/05/2016,-23.54,PAYMENT,,,,,
03/05/2016,-50,CASH,,,,,
03/05/2016,-5.5,PAYMENT,,,,,
03/05/2016,-4.9,PAYMENT,,,,,
03/05/2016,-7.6,PAYMENT,,,,,
03/05/2016,-4.5,PAYMENT,,,,,
29/04/2016,-3.1,PAYMENT,,,,,
29/04/2016,-4.79,PAYMENT,,,,,
29/04/2016,-4.8,PAYMENT,,,,,
29/04/2016,-2.18,PAYMENT,,,,,
29/04/2016,-21,PAYMENT,,,,,
29/04/2016,7267.05,DIRECTDEP,,,,,
28/04/2016,-16,PAYMENT,,,,,
28/04/2016,-4.1,PAYMENT,,,,,
28/04/2016,-35.79,PAYMENT,,,,,
28/04/2016,-4.2,PAYMENT,,,,,
28/04/2016,100,FT,,,,,
28/04/2016,-6.98,PAYMENT,,,,,
27/04/2016,-19.88,PAYMENT,,,,,
27/04/2016,-7.5,PAYMENT,,,,,
27/04/2016,-4.95,PAYMENT,,,,,
27/04/2016,-5.65,PAYMENT,,,,,
27/04/2016,-7.9,PAYMENT,,,,,
27/04/2016,-30,PAYMENT,,,,,
27/04/2016,-2.9,PAYMENT,,,,,
27/04/2016,-43.34,PAYMENT,,,,,
27/04/2016,100,FT,,,,,
26/04/2016,-66.39,PAYMENT,,,,,
26/04/2016,-4.8,PAYMENT,,,,,
26/04/2016,-7.84,PAYMENT,,,,,
26/04/2016,-12.95,PAYMENT,,,,,
26/04/2016,-4.05,PAYMENT,,,,,
26/04/2016,-7.1,PAYMENT,,,,,
26/04/2016,-6.78,PAYMENT,,,,,
26/04/2016,-17.5,PAYMENT,,,,,
26/04/2016,-1.8,PAYMENT,,,,,
25/04/2016,-10,CASH,,,,,
25/04/2016,-20,CASH,,,,,
25/04/2016,-70.05,PAYMENT,,,,,
25/04/2016,-33.16,PAYMENT,,,,,
25/04/2016,-7.7,PAYMENT,,,,,
25/04/2016,-37.6,PAYMENT,,,,,
25/04/2016,-4.2,PAYMENT,,,,,
25/04/2016,-50,PAYMENT,,,,,
25/04/2016,-19,PAYMENT,,,,,
25/04/2016,200,FT,,,,,
25/04/2016,-4.8,PAYMENT,,,,,
25/04/2016,-61.18,PAYMENT,,,,,
25/04/2016,-49.15,PAYMENT,,,,,
25/04/2016,-5.2,PAYMENT,,,,,
25/04/2016,-8,PAYMENT,,,,,
25/04/2016,-15.4,PAYMENT,,,,,
25/04/2016,-2.9,PAYMENT,,,,,
25/04/2016,-7.99,PAYMENT,,,,,
25/04/2016,-30,CASH,,,,,
25/04/2016,-3.85,PAYMENT,,,,,
25/04/2016,-1.8,PAYMENT,,,,,
22/04/2016,-4.8,PAYMENT,,,,,
22/04/2016,-6.78,PAYMENT,,,,,
22/04/2016,-11.7,PAYMENT,,,,,
22/04/2016,-9.9,PAYMENT,,,,,
22/04/2016,-4,PAYMENT,,,,,
22/04/2016,-19.5,PAYMENT,,,,,
22/04/2016,-3.1,PAYMENT,,,,,
22/04/2016,-22.17,PAYMENT,,,,,
22/04/2016,-42,PAYMENT,,,,,
22/04/2016,-4.99,PAYMENT,,,,,
22/04/2016,-20,CASH,,,,,
21/04/2016,-20,CASH,,,,,
21/04/2016,-5.2,PAYMENT,,,,,
21/04/2016,-2.9,PAYMENT,,,,,
21/04/2016,-100,PAYMENT,,,,,
20/04/2016,-4.8,PAYMENT,,,,,
20/04/2016,-6.78,PAYMENT,,,,,
20/04/2016,-6.47,PAYMENT,,,,,
20/04/2016,-8.74,PAYMENT,,,,,
19/04/2016,-64.28,PAYMENT,,,,,
19/04/2016,-2.68,PAYMENT,,,,,
19/04/2016,-7.99,PAYMENT,,,,,
19/04/2016,-2.4,PAYMENT,,,,,
19/04/2016,-18.2,PAYMENT,,,,,
19/04/2016,-11,PAYMENT,,,,,
19/04/2016,-4.35,PAYMENT,,,,,
19/04/2016,-40,CASH,,,,,
19/04/2016,-93.5,PAYMENT,,,,,
19/04/2016,-40,CASH,,,,,
18/04/2016,-81.75,PAYMENT,,,,,
18/04/2016,-35,PAYMENT,,,,,
18/04/2016,-5.3,PAYMENT,,,,,
18/04/2016,-6.5,PAYMENT,,,,,
18/04/2016,-66.64,PAYMENT,,,,,
18/04/2016,-5,PAYMENT,,,,,
18/04/2016,-39,PAYMENT,,,,,
18/04/2016,-10,DIRECTDEBIT,,,,,
18/04/2016,-49.35,DIRECTDEBIT,,,,,
18/04/2016,-20,DIRECTDEBIT,,,,,
18/04/2016,-20,DIRECTDEBIT,,,,,
18/04/2016,-10,PAYMENT,,,,,
18/04/2016,-25.97,PAYMENT,,,,,
18/04/2016,-6.95,PAYMENT,,,,,
18/04/2016,-66.74,PAYMENT,,,,,
18/04/2016,-2.95,PAYMENT,,,,,
18/04/2016,-10.75,PAYMENT,,,,,
18/04/2016,-6.57,PAYMENT,,,,,
18/04/2016,-38.74,PAYMENT,,,,,
18/04/2016,-4.69,PAYMENT,,,,,
18/04/2016,-4.41,PAYMENT,,,,,
18/04/2016,-9.44,PAYMENT,,,,,
15/04/2016,-3.34,PAYMENT,,,,,
15/04/2016,-47.84,PAYMENT,,,,,
15/04/2016,-22.75,PAYMENT,,,,,
15/04/2016,-135.34,PAYMENT,,,,,
15/04/2016,-41.5,PAYMENT,,,,,
15/04/2016,-20,REPEATPMT,,,,,
14/04/2016,-20,CASH,,,,,
14/04/2016,-0.8,PAYMENT,,,,,
14/04/2016,-3.05,PAYMENT,,,,,
14/04/2016,-9.35,PAYMENT,,,,,
14/04/2016,-12.95,PAYMENT,,,,,
14/04/2016,-17.51,PAYMENT,,,,,
14/04/2016,-5.99,PAYMENT,,,,,
14/04/2016,-9.87,PAYMENT,,,,,
13/04/2016,-77,PAYMENT,,,,,
13/04/2016,-100,PAYMENT,,,,,
13/04/2016,-14.23,PAYMENT,,,,,
13/04/2016,-12,PAYMENT,,,,,
13/04/2016,-12,PAYMENT,,,,,
13/04/2016,-2.4,PAYMENT,,,,,
13/04/2016,-5.47,PAYMENT,,,,,
13/04/2016,-34.84,PAYMENT,,,,,
13/04/2016,-38.98,PAYMENT,,,,,
13/04/2016,-32.47,PAYMENT,,,,,
13/04/2016,-34.84,PAYMENT,,,,,
12/04/2016,-9.05,PAYMENT,,,,,
12/04/2016,-52.94,PAYMENT,,,,,
12/04/2016,-42.64,PAYMENT,,,,,
12/04/2016,-21.99,PAYMENT,,,,,
11/04/2016,481.47,FT,,,,,
11/04/2016,-46.59,PAYMENT,,,,,
11/04/2016,-14.95,PAYMENT,,,,,
11/04/2016,-11,PAYMENT,,,,,
11/04/2016,-35.64,PAYMENT,,,,,
11/04/2016,-9.25,PAYMENT,,,,,
11/04/2016,-79.99,PAYMENT,,,,,
11/04/2016,-44.99,PAYMENT,,,,,
11/04/2016,-9.49,PAYMENT,,,,,
11/04/2016,-9,PAYMENT,,,,,
11/04/2016,-187.48,PAYMENT,,,,,
11/04/2016,-7.9,PAYMENT,,,,,
11/04/2016,-214,PAYMENT,,,,,
11/04/2016,-1630,PAYMENT,,,,,
11/04/2016,1630,FT,,,,,
11/04/2016,-85.9,PAYMENT,,,,,
11/04/2016,-85.05,PAYMENT,,,,,
11/04/2016,-190.05,PAYMENT,,,,,
11/04/2016,-11.5,PAYMENT,,,,,
11/04/2016,-36.5,PAYMENT,,,,,
11/04/2016,-20.77,PAYMENT,,,,,
11/04/2016,-2,PAYMENT,,,,,
11/04/2016,-44,PAYMENT,,,,,
11/04/2016,160.38,DIRECTDEP,,,,,
08/04/2016,-7.25,PAYMENT,,,,,
08/04/2016,-17.55,PAYMENT,,,,,
08/04/2016,-11,PAYMENT,,,,,
08/04/2016,-32.74,PAYMENT,,,,,
08/04/2016,-30.42,PAYMENT,,,,,
08/04/2016,-4.44,PAYMENT,,,,,
08/04/2016,-5.3,PAYMENT,,,,,
08/04/2016,-4.8,PAYMENT,,,,,
08/04/2016,-7.99,PAYMENT,,,,,
08/04/2016,-7.57,PAYMENT,,,,,
08/04/2016,-4.75,PAYMENT,,,,,
08/04/2016,-6.42,PAYMENT,,,,,
08/04/2016,-15.01,PAYMENT,,,,,
07/04/2016,-100,CASH,,,,,
07/04/2016,-38.59,PAYMENT,,,,,
07/04/2016,-11.5,PAYMENT,,,,,
07/04/2016,-8.76,PAYMENT,,,,,
07/04/2016,-34.56,PAYMENT,,,,,
07/04/2016,-11.73,PAYMENT,,,,,
06/04/2016,-11,PAYMENT,,,,,
06/04/2016,-3.89,PAYMENT,,,,,
06/04/2016,-4.15,PAYMENT,,,,,
06/04/2016,-16,PAYMENT,,,,,
06/04/2016,-24.34,DIRECTDEBIT,,,,,
05/04/2016,-63.67,PAYMENT,,,,,
05/04/2016,-7.99,PAYMENT,,,,,
05/04/2016,-31.1,PAYMENT,,,,,
05/04/2016,-117.71,DIRECTDEBIT,,,,,
04/04/2016,-40.45,PAYMENT,,,,,
04/04/2016,-15,PAYMENT,,,,,
04/04/2016,-12.6,PAYMENT,,,,,
04/04/2016,-19.31,PAYMENT,,,,,
04/04/2016,-28.94,PAYMENT,,,,,
04/04/2016,-7.2,PAYMENT,,,,,
04/04/2016,-3.09,PAYMENT,,,,,
04/04/2016,-3.9,PAYMENT,,,,,
04/04/2016,-3.9,PAYMENT,,,,,
04/04/2016,-3.9,PAYMENT,,,,,
04/04/2016,-5.45,PAYMENT,,,,,
04/04/2016,-4.18,PAYMENT,,,,,
04/04/2016,-3.1,PAYMENT,,,,,
04/04/2016,-17.5,PAYMENT,,,,,
04/04/2016,-6.95,PAYMENT,,,,,
01/04/2016,-30,CASH,,,,,
01/04/2016,-29.1,PAYMENT,,,,,
01/04/2016,-3.23,PAYMENT,,,,,
01/04/2016,-7.75,PAYMENT,,,,,
01/04/2016,-75.88,PAYMENT,,,,,
01/04/2016,-11.15,PAYMENT,,,,,
01/04/2016,-9.5,OTH,,,,,
01/04/2016,-13.5,OTH,,,,,
01/04/2016,4,OTH,,,,,
01/04/2016,-6,OTH,,,,,
01/04/2016,2,OTH,,,,,
01/04/2016,-500,FT,,,,,
01/04/2016,-150,FT,,,,,
01/04/2016,-18.8,DIRECTDEBIT,,,,,
01/04/2016,-2534.58,DIRECTDEBIT,,,,,
01/04/2016,-18.8,DIRECTDEBIT,,,,,
01/04/2016,-14,PAYMENT,,,,,
31/03/2016,-5.99,PAYMENT,,,,,
31/03/2016,-10.65,PAYMENT,,,,,
31/03/2016,-6,PAYMENT,,,,,
31/03/2016,-9.09,PAYMENT,,,,,
31/03/2016,-4.8,PAYMENT,,,,,
31/03/2016,-2.18,PAYMENT,,,,,
31/03/2016,-4.7,PAYMENT,,,,,
31/03/2016,-1.75,PAYMENT,,,,,
31/03/2016,-4.5,PAYMENT,,,,,
31/03/2016,7268.56,DIRECTDEP,,,,,
30/03/2016,-20,CASH,,,,,
30/03/2016,-20.7,PAYMENT,,,,,
30/03/2016,-0.5,PAYMENT,,,,,
30/03/2016,-24.11,PAYMENT,,,,,
29/03/2016,-10.75,PAYMENT,,,,,
29/03/2016,-3.29,PAYMENT,,,,,
29/03/2016,-8.88,PAYMENT,,,,,
29/03/2016,-14.36,PAYMENT,,,,,
29/03/2016,-44.3,PAYMENT,,,,,
29/03/2016,-36.95,PAYMENT,,,,,
29/03/2016,-7.7,PAYMENT,,,,,
29/03/2016,-23.55,PAYMENT,,,,,
29/03/2016,-6.98,PAYMENT,,,,,
29/03/2016,-6.99,PAYMENT,,,,,
29/03/2016,150,FT,,,,,
29/03/2016,-50,CASH,,,,,
29/03/2016,-5.99,PAYMENT,,,,,
29/03/2016,-1.65,PAYMENT,,,,,
29/03/2016,-15.95,PAYMENT,,,,,
29/03/2016,-7.53,PAYMENT,,,,,
29/03/2016,-6.49,PAYMENT,,,,,
29/03/2016,-2.5,PAYMENT,,,,,
29/03/2016,-49.75,PAYMENT,,,,,
29/03/2016,-64.34,PAYMENT,,,,,
29/03/2016,-35,PAYMENT,,,,,
29/03/2016,-4.8,PAYMENT,,,,,
29/03/2016,-14.35,PAYMENT,,,,,
29/03/2016,-6.6,PAYMENT,,,,,
29/03/2016,-3.05,PAYMENT,,,,,
24/03/2016,-8.2,PAYMENT,,,,,
24/03/2016,-0.9,PAYMENT,,,,,
24/03/2016,-2.99,PAYMENT,,,,,
24/03/2016,-6.93,PAYMENT,,,,,
24/03/2016,-3.63,PAYMENT,,,,,
24/03/2016,-480,PAYMENT,,,,,
24/03/2016,480,FT,,,,,
23/03/2016,-50,CASH,,,,,
23/03/2016,-2.95,PAYMENT,,,,,
23/03/2016,-1.8,PAYMENT,,,,,
23/03/2016,-2.4,PAYMENT,,,,,
23/03/2016,-17.48,PAYMENT,,,,,
23/03/2016,-7.99,PAYMENT,,,,,
23/03/2016,-4.29,PAYMENT,,,,,
22/03/2016,-30,PAYMENT,,,,,
22/03/2016,-9.25,PAYMENT,,,,,
22/03/2016,-59.68,PAYMENT,,,,,
22/03/2016,-33.3,PAYMENT,,,,,
22/03/2016,-3.95,PAYMENT,,,,,
22/03/2016,-3.95,PAYMENT,,,,,
22/03/2016,-7.75,PAYMENT,,,,,
21/03/2016,-20,CASH,,,,,
21/03/2016,-5.28,PAYMENT,,,,,
21/03/2016,-14.4,PAYMENT,,,,,
21/03/2016,-13.6,PAYMENT,,,,,
21/03/2016,-31.48,PAYMENT,,,,,
21/03/2016,-6.9,PAYMENT,,,,,
21/03/2016,-20.67,PAYMENT,,,,,
21/03/2016,-30.35,PAYMENT,,,,,
21/03/2016,-5.77,PAYMENT,,,,,
21/03/2016,-10,PAYMENT,,,,,
21/03/2016,-7.99,PAYMENT,,,,,
18/03/2016,-4.8,PAYMENT,,,,,
18/03/2016,-4.7,PAYMENT,,,,,
18/03/2016,-3.1,PAYMENT,,,,,
18/03/2016,-15.43,PAYMENT,,,,,
18/03/2016,-57.18,PAYMENT,,,,,
18/03/2016,-6.17,PAYMENT,,,,,
18/03/2016,-20,DIRECTDEBIT,,,,,
18/03/2016,-43.5,DIRECTDEBIT,,,,,
18/03/2016,-20,DIRECTDEBIT,,,,,
17/03/2016,-3.95,PAYMENT,,,,,
17/03/2016,-4.8,PAYMENT,,,,,
17/03/2016,-3.3,PAYMENT,,,,,
17/03/2016,-2.4,PAYMENT,,,,,
17/03/2016,-9.37,PAYMENT,,,,,
17/03/2016,-6.47,PAYMENT,,,,,
17/03/2016,-13.17,PAYMENT,,,,,
16/03/2016,-20,CASH,,,,,
16/03/2016,-4.39,PAYMENT,,,,,
16/03/2016,-10.75,PAYMENT,,,,,
16/03/2016,-3.8,PAYMENT,,,,,
16/03/2016,-41.61,PAYMENT,,,,,
16/03/2016,-5.02,PAYMENT,,,,,
16/03/2016,-15.24,PAYMENT,,,,,
16/03/2016,-11.44,PAYMENT,,,,,
16/03/2016,-10,DIRECTDEBIT,,,,,
15/03/2016,-13.72,PAYMENT,,,,,
15/03/2016,-4.85,PAYMENT,,,,,
15/03/2016,-76.53,PAYMENT,,,,,
15/03/2016,-34.5,PAYMENT,,,,,
15/03/2016,-12,PAYMENT,,,,,
15/03/2016,-10.01,PAYMENT,,,,,
15/03/2016,-20,REPEATPMT,,,,,
14/03/2016,-29,PAYMENT,,,,,
14/03/2016,-6.3,PAYMENT,,,,,
14/03/2016,-8.5,PAYMENT,,,,,
14/03/2016,-165.1,PAYMENT,,,,,
14/03/2016,-11.42,PAYMENT,,,,,
14/03/2016,-56.81,PAYMENT,,,,,
14/03/2016,-30.4,PAYMENT,,,,,
14/03/2016,-234.88,PAYMENT,,,,,
14/03/2016,-5.99,PAYMENT,,,,,
14/03/2016,-7.8,PAYMENT,,,,,
14/03/2016,-9,PAYMENT,,,,,
14/03/2016,-10.84,PAYMENT,,,,,
14/03/2016,-10.94,PAYMENT,,,,,
14/03/2016,-7.98,PAYMENT,,,,,
14/03/2016,-33.6,PAYMENT,,,,,
14/03/2016,-26,PAYMENT,,,,,
14/03/2016,-36.32,PAYMENT,,,,,
14/03/2016,-54.15,PAYMENT,,,,,
14/03/2016,-14.95,PAYMENT,,,,,
11/03/2016,-38.93,PAYMENT,,,,,
11/03/2016,-4.5,PAYMENT,,,,,
11/03/2016,-13,PAYMENT,,,,,
11/03/2016,-8.43,PAYMENT,,,,,
11/03/2016,-5.6,PAYMENT,,,,,
11/03/2016,-19.5,PAYMENT,,,,,
11/03/2016,-38.44,PAYMENT,,,,,
11/03/2016,-15.98,PAYMENT,,,,,
11/03/2016,-30,PAYMENT,,,,,
11/03/2016,-55,PAYMENT,,,,,
11/03/2016,-6.5,PAYMENT,,,,,
11/03/2016,-29.75,PAYMENT,,,,,
11/03/2016,-7.17,PAYMENT,,,,,
11/03/2016,-1.75,PAYMENT,,,,,
11/03/2016,-5.5,PAYMENT,,,,,
10/03/2016,-10.6,PAYMENT,,,,,
10/03/2016,-1.6,PAYMENT,,,,,
09/03/2016,-7.5,PAYMENT,,,,,
09/03/2016,-4.85,PAYMENT,,,,,
09/03/2016,-2.9,PAYMENT,,,,,
09/03/2016,-6.15,PAYMENT,,,,,
09/03/2016,-7.5,PAYMENT,,,,,
09/03/2016,-6.2,PAYMENT,,,,,
08/03/2016,-217,PAYMENT,,,,,
08/03/2016,-51.04,PAYMENT,,,,,
08/03/2016,-2.05,PAYMENT,,,,,
08/03/2016,-30.59,PAYMENT,,,,,
08/03/2016,-3.83,PAYMENT,,,,,
08/03/2016,-6.95,PAYMENT,,,,,
07/03/2016,-60,CASH,,,,,
07/03/2016,-45,PAYMENT,,,,,
07/03/2016,-31.8,PAYMENT,,,,,
07/03/2016,-6.45,PAYMENT,,,,,
07/03/2016,-5.38,PAYMENT,,,,,
07/03/2016,-18.59,PAYMENT,,,,,
07/03/2016,-4.95,PAYMENT,,,,,
07/03/2016,-117.72,DIRECTDEBIT,,,,,
07/03/2016,-5.98,PAYMENT,,,,,
07/03/2016,-6.59,PAYMENT,,,,,
07/03/2016,-100,CASH,,,,,
07/03/2016,-2.4,PAYMENT,,,,,
07/03/2016,-39,PAYMENT,,,,,
07/03/2016,-16,PAYMENT,,,,,
07/03/2016,-17.6,PAYMENT,,,,,
07/03/2016,-8.13,PAYMENT,,,,,
07/03/2016,-57.22,PAYMENT,,,,,
07/03/2016,-8.74,PAYMENT,,,,,
07/03/2016,-56.56,PAYMENT,,,,,
04/03/2016,-101.24,PAYMENT,,,,,
04/03/2016,20.99,BCC,,,,,
04/03/2016,-10,PAYMENT,,,,,
04/03/2016,-32.99,PAYMENT,,,,,
04/03/2016,-24.34,DIRECTDEBIT,,,,,
04/03/2016,-20,PAYMENT,,,,,
03/03/2016,-6.05,PAYMENT,,,,,
03/03/2016,-9.25,PAYMENT,,,,,
03/03/2016,-5.95,PAYMENT,,,,,
03/03/2016,-1.83,PAYMENT,,,,,
02/03/2016,-1035,FT,,,,,
02/03/2016,-3.2,PAYMENT,,,,,
02/03/2016,-60.25,PAYMENT,,,,,
02/03/2016,1035,DIRECTDEP,,,,,
02/03/2016,-40,CASH,,,,,
01/03/2016,-6,OTH,,,,,
01/03/2016,-13.5,OTH,,,,,
01/03/2016,2,OTH,,,,,
01/03/2016,4,OTH,,,,,
01/03/2016,-9.5,OTH,,,,,
01/03/2016,-3.25,PAYMENT,,,,,
01/03/2016,-5.6,PAYMENT,,,,,
01/03/2016,-11,PAYMENT,,,,,
01/03/2016,-96.78,PAYMENT,,,,,
01/03/2016,-99.98,PAYMENT,,,,,
01/03/2016,-6.5,PAYMENT,,,,,
01/03/2016,-180,PAYMENT,,,,,
01/03/2016,-150.97,PAYMENT,,,,,
01/03/2016,-6184.04,FT,,,,,
01/03/2016,-200,PAYMENT,,,,,
01/03/2016,-500,FT,,,,,
01/03/2016,-50,PAYMENT,,,,,
01/03/2016,-17.91,DIRECTDEBIT,,,,,
01/03/2016,-2534.58,DIRECTDEBIT,,,,,
01/03/2016,-17.91,DIRECTDEBIT,,,,,
01/03/2016,-10,CASH,,,,,
29/02/2016,-40.5,PAYMENT,,,,,
29/02/2016,-79.73,PAYMENT,,,,,
29/02/2016,-38.7,PAYMENT,,,,,
29/02/2016,-6,PAYMENT,,,,,
29/02/2016,-8.24,PAYMENT,,,,,
29/02/2016,-16,PAYMENT,,,,,
29/02/2016,-6.98,PAYMENT,,,,,
29/02/2016,-50,CASH,,,,,
29/02/2016,-40,CASH,,,,,
29/02/2016,-40,PAYMENT,,,,,
29/02/2016,13452.6,DIRECTDEP,,,,,
26/02/2016,-32.6,PAYMENT,,,,,
26/02/2016,-14,PAYMENT,,,,,
26/02/2016,-41.99,PAYMENT,,,,,
26/02/2016,-3.5,PAYMENT,,,,,
26/02/2016,-6.6,PAYMENT,,,,,
26/02/2016,-6.95,PAYMENT,,,,,
26/02/2016,-0.6,PAYMENT,,,,,
26/02/2016,-4,PAYMENT,,,,,
26/02/2016,-2.29,PAYMENT,,,,,
25/02/2016,-20,CASH,,,,,
25/02/2016,-6.95,PAYMENT,,,,,
25/02/2016,-3,PAYMENT,,,,,
24/02/2016,-1.33,PAYMENT,,,,,
24/02/2016,-4.75,PAYMENT,,,,,
24/02/2016,-39,PAYMENT,,,,,
24/02/2016,-1.55,PAYMENT,,,,,
24/02/2016,-10.75,PAYMENT,,,,,
24/02/2016,-7.99,PAYMENT,,,,,
24/02/2016,-1.4,PAYMENT,,,,,
24/02/2016,-32.5,PAYMENT,,,,,
